rsi,bb_up,bb_down,bb_up2,bb_down2,ma100,ma50,sar,stoch,close,open,result
49.50548908,0.97125897,0.97010603,0.97175304,0.96981096,0.96992123,0.97031735,0.97006297,52.04460967,0.97054,0.9705,1
48.74716201,0.97122156,0.97009644,0.97175632,0.96980034,0.96993309,0.97032529,0.97007411,60.08230453,0.97052,0.97053,0
55.29543175,0.97116394,0.97011306,0.97175283,0.96979517,0.96994808,0.9703396,0.97010154,75.11520737,0.97069,0.97055,1
52.62573654,0.9711186,0.9701214,0.97173294,0.96978906,0.96996158,0.97035098,0.97012788,79.62962963,0.97063,0.97069,1
49.48966302,0.97108161,0.97012239,0.97173062,0.96977538,0.96997343,0.97035918,0.97015317,80.58252427,0.97056,0.97065,1
47.22807855,0.97099812,0.97014788,0.9717256,0.9697864,0.96998406,0.9703651,0.97017744,69.31216931,0.97051,0.97057,1
40.55606885,0.9708633,0.9701997,0.9716885,0.96976683,0.9699913,0.9703645,0.97020074,50,0.97035,0.97052,1
37.57050763,0.97083587,0.97017613,0.97162761,0.96975839,0.96999682,0.9703608,0.97076,33.13953488,0.97027,0.97034,0
55.19576095,0.97084637,0.97017563,0.97154762,0.96979638,0.97000975,0.97037214,0.97014,39.79591837,0.97065,0.97028,0
61.05497052,0.97084394,0.97017706,0.97144767,0.969861,0.970026,0.97039009,0.97014,60.45454545,0.97083,0.97066,0
66.04974104,0.97090413,0.97013987,0.97145405,0.96985728,0.97004548,0.9704144,0.9701558,81.17647059,0.97101,0.97083,0
68.80068222,0.97101488,0.97009012,0.97147756,0.96984244,0.97006676,0.97044207,0.97019397,89.43661972,0.97112,0.97101,1
49.22151345,0.97101655,0.97009045,0.97142462,0.96986472,0.97007811,0.97044984,0.97025553,75.0798722,0.97064,0.97111,1
41.47573738,0.97101726,0.97007774,0.97139188,0.96985479,0.97008369,0.97044631,0.9703134,52.4691358,0.97036,0.97065,0
48.90597074,0.97100105,0.97013895,0.971363,0.96986167,0.97009372,0.97045195,0.97122,36.11111111,0.97059,0.97036,0
59.67416759,0.97106789,0.97012511,0.97134815,0.96987185,0.97011206,0.97047422,0.97031,47.83950617,0.97102,0.9706,1
54.83639163,0.97108459,0.97016841,0.97128133,0.96991734,0.97012687,0.97048935,0.97031,63.27160494,0.97086,0.97102,1
52.44481412,0.9710959,0.9701951,0.97128133,0.96991734,0.97013981,0.97050075,0.9703282,67.74193548,0.97078,0.97086,0
54.66896257,0.9711167,0.9702143,0.97130523,0.9699141,0.97015407,0.97051484,0.97034604,60.40955631,0.97086,0.97078,0
58.73952062,0.97115977,0.97022023,0.97133344,0.96989722,0.97017102,0.97053426,0.97036352,63.4057971,0.97101,0.97085,0
65.48126688,0.97126169,0.97019431,0.97143608,0.96982925,0.97019337,0.97056429,0.97038064,76.19047619,0.9713,0.97105,1
51.71394121,0.97127467,0.97021733,0.97145614,0.96983386,0.97020697,0.97057667,0.97042262,71.74603175,0.97088,0.97133,1
46.24481342,0.97127417,0.97021583,0.97145779,0.96983554,0.97021614,0.97058033,0.97046291,57.14285714,0.97067,0.97089,1
44.23966962,0.97127419,0.97021181,0.97145683,0.96984384,0.97022354,0.97058071,0.9705016,36.01190476,0.97059,0.97067,1
41.69722125,0.97127636,0.97020264,0.97142278,0.96990122,0.97022882,0.97057715,0.97143,20.12578616,0.97049,0.97057,0
51.16860029,0.9712802,0.9702268,0.97142958,0.96991442,0.97023993,0.9705855,0.9714112,23.65930599,0.97079,0.97048,1
49.9513977,0.9712667,0.9702803,0.97141112,0.96996554,0.97025003,0.97059195,0.97136755,28.48101266,0.97075,0.97076,0
50.61224503,0.97123445,0.97036255,0.97140644,0.96999489,0.97026033,0.97059893,0.97132565,40.54054054,0.97077,0.97075,0
57.54880734,0.97125347,0.97037753,0.97142759,0.97000908,0.97027478,0.97061427,0.97032,46.54654655,0.97099,0.97078,1
49.39008008,0.97125057,0.97037343,0.97142718,0.97002548,0.97028438,0.97061998,0.970341,46.84684685,0.97076,0.97102,0
56.08902671,0.97124655,0.97037445,0.97144679,0.97003521,0.97029816,0.9706341,0.97036158,54.12844037,0.97098,0.97076,0
62.66024021,0.97127228,0.97036072,0.97150864,0.97002136,0.97031681,0.97065786,0.97038175,62.92834891,0.97124,0.97099,0
69.39755362,0.9714196,0.9703074,0.97165645,0.96993289,0.97034182,0.97069402,0.97040151,79.32960894,0.97158,0.97123,1
67.38601392,0.97149967,0.97034433,0.97176735,0.96988199,0.97036535,0.97072681,0.97045745,76.17977528,0.97153,0.97165,1
66.09288178,0.97157594,0.97035906,0.97185381,0.96985819,0.97038782,0.97075713,0.97056441,68.60902256,0.9715,0.97158,1
55.67583739,0.97159819,0.97035881,0.97187964,0.96988103,0.97040469,0.97077606,0.97066494,55.45454545,0.97124,0.97149,0
64.21694925,0.97168631,0.97034369,0.97194633,0.969897,0.97042817,0.97080798,0.97075944,53.50194553,0.97159,0.97129,0
69.98087158,0.97183501,0.97030699,0.97206371,0.96988829,0.97045731,0.97085081,0.97084828,57.65957447,0.9719,0.97162,0
75.43712342,0.97206232,0.97022168,0.97230892,0.96975174,0.9704934,0.97090685,0.97093178,77.94759825,0.97228,0.97187,1
72.32371588,0.97222776,0.97017524,0.9724953,0.9696567,0.9705272,0.97095757,0.97104124,83.67346939,0.9722,0.97228,0
76.77240084,0.97244161,0.97008439,0.97274662,0.96950672,0.97056686,0.97101923,0.97120112,87.68939394,0.97253,0.97224,0
77.02420506,0.97263614,0.97005686,0.97296641,0.96938226,0.97060613,0.97107926,0.97138338,82.78388278,0.97255,0.97253,1
75.64045833,0.97278542,0.97009258,0.97314325,0.96933075,0.97064403,0.97113576,0.97159011,84.1509434,0.97252,0.97255,1
73.17557264,0.97289165,0.97017435,0.97326044,0.96935423,0.97068018,0.97118808,0.97176789,79.84496124,0.97247,0.97252,1
49.31250953,0.97287426,0.97032374,0.97327703,0.96941897,0.97070256,0.97121247,0.97286,65.50387597,0.97181,0.97246,1
46.22887288,0.97286422,0.97042378,0.97329893,0.96944174,0.97072211,0.9712312,0.9728364,47.90419162,0.97169,0.97187,1
43.4283242,0.97283573,0.97053527,0.97330466,0.969484,0.9707391,0.97124488,0.97278774,25.05353319,0.97158,0.97168,0
49.66546714,0.97280697,0.97066503,0.97331731,0.96953802,0.97075971,0.97126586,0.97270928,19.77272727,0.97178,0.97158,0
49.35935633,0.9727898,0.9707602,0.97332909,0.96958691,0.97077971,0.97128563,0.97260534,19.39252336,0.97177,0.97176,0
51.38202515,0.97273013,0.97092687,0.97334961,0.96962105,0.97080051,0.97130698,0.97250971,26.43678161,0.97183,0.97177,1
49.17249306,0.97268248,0.97105352,0.97336844,0.96963356,0.97081971,0.97132514,0.97242173,26.20689655,0.97177,0.97183,0
53.99465722,0.97266448,0.97116952,0.97336747,0.96978453,0.97086207,0.97136934,0.97226633,33.33333333,0.9719,0.9719,1
53.50050274,0.97266137,0.97120863,0.97333117,0.96990749,0.97088243,0.97138976,0.97219782,40.22038567,0.97189,0.9719,1
42.2030269,0.97265439,0.97122861,0.97324944,0.97006522,0.97089723,0.97139918,0.9721348,39.7993311,0.97163,0.97189,1
38.34872002,0.97262224,0.97128876,0.97320136,0.97016197,0.97090956,0.97140392,0.97208,34.29752066,0.97152,0.97162,0
38.91923493,0.97262629,0.97127871,0.97313941,0.97027593,0.97092185,0.97140886,0.972011,23.90243902,0.97153,0.97152,1
29.65683586,0.97266288,0.97117512,0.97308405,0.97036195,0.97092795,0.97140185,0.9719489,12.88888889,0.97123,0.97153,1
24.97591622,0.97267748,0.97091652,0.97303985,0.97042548,0.97093156,0.97137249,0.9717426,2.94117647,0.97102,0.97102,1
18.73752732,0.97264592,0.97076208,0.97309222,0.97035244,0.97092638,0.97134494,0.97161578,2.48618785,0.97067,0.97102,1
18.58829085,0.97257197,0.97064703,0.97316656,0.97023944,0.9709211,0.97131808,0.97144194,3.23383085,0.97066,0.97069,1
16.00668928,0.97249445,0.97052055,0.97327073,0.97006194,0.97091237,0.97128521,0.97127755,1.99115044,0.97048,0.97064,1
14.61154653,0.97240424,0.97040076,0.97337672,0.96987861,0.97090163,0.97124932,0.97111204,3.75,0.97037,0.97048,1
11.69303051,0.97247447,0.96999853,0.97363096,0.96945371,0.9708698,0.97116018,0.97076731,3.74753452,0.97009,0.97009,1
10.29835824,0.97250293,0.96980607,0.97374669,0.96922798,0.97085139,0.97111233,0.97061985,8.09792844,0.96994,0.97009,0
18.99405677,0.97246493,0.96967207,0.97379896,0.96905304,0.97083572,0.97107106,0.97041388,16.41791045,0.97006,0.96994,0
42.87530742,0.972383,0.969629,0.97373955,0.96899512,0.97082947,0.97104945,0.96959,33.78378378,0.97052,0.97007,0
49.11257367,0.9722784,0.9696196,0.97366949,0.96896451,0.97082671,0.97103535,0.9696092,53.19148936,0.97069,0.97053,0
50.886931,0.97217446,0.96962054,0.97352904,0.96898563,0.97082499,0.97102377,0.96965483,76.44230769,0.97074,0.9707,0
52.38127595,0.97203308,0.96964992,0.97336545,0.96903122,0.9708241,0.97101421,0.96972114,89.35064935,0.97078,0.97072,1
48.63549666,0.97186991,0.96969209,0.97319071,0.96908395,0.97082144,0.9710015,0.96980745,95.82172702,0.97069,0.97079,1
46.1598332,0.97168155,0.96975445,0.97300653,0.96914547,0.97081765,0.97098693,0.96988685,91.73553719,0.97063,0.97069,1
43.65965441,0.97153403,0.96979597,0.97293907,0.96913027,0.97081275,0.97097058,0.96995991,85.95041322,0.97057,0.97064,0
50.23041281,0.97140023,0.96984777,0.97287829,0.96912505,0.97081052,0.97095997,0.97002711,86.22589532,0.9707,0.97057,0
61.1961535,0.97127524,0.96991776,0.97283042,0.96913291,0.97081387,0.97096075,0.97008894,89.72222222,0.97098,0.97071,0
62.2000319,0.97122904,0.96994196,0.97275072,0.96916128,0.97081776,0.97096268,0.97018205,95.50898204,0.97101,0.97098,0
62.56322371,0.97122904,0.96994196,0.97266819,0.96919381,0.97082176,0.97096493,0.97026585,97.76119403,0.97102,971,0
61.8941915,0.9712272,0.9699428,0.97256816,0.96923918,0.97082549,0.9709667,0.97035754,98.04878049,0.97101,971,0
71.23701513,0.97132533,0.96990567,0.97249527,0.9692794,0.97083449,0.97097899,0.97043824,97.39583333,0.97128,0.97095,0
72.9307963,0.97151872,0.96986528,0.97229107,0.96940826,0.97085412,0.97100637,0.97069346,93.65671642,0.97134,0.97134,0
71.07827118,0.97164505,0.97022595,0.97206255,0.96955612,0.97089146,0.97105566,0.97111985,86.79245283,0.97133,0.97133,0
72.12009297,0.97160653,0.97039347,0.97208023,0.96954644,0.97090054,0.9710672,0.97118188,84.48275862,0.97135,0.97131,1
60.99662892,0.97161132,0.97046268,0.97210643,0.96953623,0.97090766,0.97107476,0.97143,76.66666667,0.97126,0.97135,1
42.25821658,0.97160592,0.97050208,0.97210724,0.96953609,0.97091008,0.97107301,0.9714252,54.86111111,0.97103,0.97125,1
34.48540363,0.97160022,0.97052178,0.97211178,0.96954555,0.97090949,0.97106544,0.97140939,25.82781457,0.97088,0.97104,0
37.91149925,0.97159596,0.97054004,0.97211783,0.96955683,0.9709097,0.97105974,0.97137763,10.42944785,0.97092,0.97088,1
29.29428579,0.97159331,0.97054569,0.97211219,0.96957848,0.97090594,0.97104641,0.97133382,6.34920635,0.97072,0.97091,0
35.8552754,0.97157798,0.97057802,0.97209898,0.96962035,0.97090384,0.97103675,0.97126944,11.2195122,0.9708,0.97074,1
35.39342643,0.97155212,0.97062588,0.97204694,0.96971906,0.97090159,0.97102707,0.97121149,11.21495327,0.97079,0.9708,0
45.63491063,0.97153525,0.97066475,0.97198752,0.96983381,0.97090195,0.97102287,0.97115934,21.05263158,0.97092,0.97079,0
49.12449797,0.97153532,0.97066368,0.97187635,0.97001365,0.9709033,0.9710208,0.97111241,29.46859903,0.97097,0.9709,1
47.74539106,0.97153556,0.97065744,0.97176493,0.9701844,0.97090422,0.97101802,0.97107017,37.19806763,0.97095,0.97097,1
44.90869526,0.97153646,0.97064554,0.97173749,0.97023784,0.97090434,0.97101379,0.97103215,38.97435897,0.97091,0.97095,0
48.36027383,0.9715364,0.9706396,0.97172805,0.97026462,0.97090524,0.97101129,0.97103,45.39877301,0.97095,0.9709,1
47.52287956,0.97151475,0.97062725,0.9717215,0.9702845,0.97090593,0.97100849,0.970996,57.03125,0.97094,0.97096,0
47.52287956,0.97148209,0.97062091,0.97171704,0.97029963,0.97090661,0.9710058,0.97099,72.38095238,0.97094,0.97093,0
48.64826528,0.97144347,0.97062053,0.97170417,0.97032983,0.97090746,0.97100362,0.97099,73.73737374,0.97095,0.97092,1
43.41154721,0.97139749,0.97062151,0.97168224,0.97036976,0.97090732,0.97099955,0.97097,68.75,0.9709,0.97094,0
49.52417288,0.9713476,0.9706324,0.97164576,0.97043157,0.97090816,0.97099761,0.97069,66.27906977,0.97095,0.9709,0
60.92147191,0.97129888,0.97065412,0.97162813,0.97047387,0.97091137,0.97100045,0.9706958,73.75,0.97107,0.97094,1
51.17230955,0.97123778,0.97068022,0.97162813,0.97047387,0.97091273,0.97099965,0.97071077,76,0.97098,0.97107,1
42.64233221,0.97115039,0.97072061,0.97163077,0.97046256,0.97091208,0.97099495,0.97073292,61.03896104,0.97088,0.97097,1
36.48464025,0.97107675,0.97074725,0.97163917,0.97043883,0.97090966,0.97098692,0.97075375,29.76190476,0.97079,0.97088,1
36.48464025,0.97106358,0.97073642,0.97164654,0.9704168,0.97090729,0.97097919,0.97076,13.33333333,0.97079,0.9708,1
30.32635549,0.97107795,0.97070305,0.97163738,0.97038662,0.97090299,0.97096785,0.97108,10.18518519,0.97069,0.97078,1
19.55679624,0.97114801,0.97058099,0.97166253,0.97029947,0.97089303,0.97094559,0.9710712,7.4829932,0.9704,0.97068,1
12.28148507,0.97130721,0.97034679,0.97178013,0.97009054,0.97087475,0.97090733,0.97104315,3.96475771,0.96997,0.97039,0
34.57006741,0.97133174,0.97027426,0.97177569,0.97002631,0.97086377,0.97088429,0.97097816,17.20779221,0.97032,0.96996,0
45.29333485,0.97133077,0.97025223,0.97173294,0.97001706,0.97085775,0.97087158,0.97088631,33.97790055,0.97056,0.97033,1
42.98193062,0.97132122,0.97021878,0.97168836,0.97000498,0.97085047,0.97085661,0.97080181,50.13333333,0.97049,0.97055,1
32.76913461,0.97133983,0.97011417,0.97169272,0.96991928,0.97083581,0.97082733,0.97072406,45.75342466,0.97011,0.97049,1
30.41561937,0.97135943,0.96999957,0.97169597,0.96982603,0.97081925,0.97079489,0.97065254,32.08092486,0.97,0.97008,0
34.73046169,0.97135575,0.96992125,0.97168161,0.96976239,0.97080481,0.97076725,0.97061,21.71253823,0.97009,0.97005,0
42.72188924,0.97132393,0.96988507,0.97167027,0.96972307,0.97079422,0.97074775,0.9705476,27.35849057,0.97027,0.97002,1
37.05131019,0.97129899,0.96982301,0.97169391,0.96964543,0.97077988,0.97072117,0.97053,31.64983165,0.97007,0.97028,0
39.75032606,0.97125976,0.96978124,0.97169756,0.9695891,0.97076701,0.97069799,0.97053,36.43122677,0.97013,0.97012,0
43.81549922,0.97120673,0.96976127,0.97170412,0.96954922,0.97075618,0.97067924,0.970474,38.58921162,0.97022,0.97013,0
49.36701116,0.97115528,0.96975772,0.97169464,0.9695287,0.97074814,0.97066633,0.97042248,51.29310345,0.97035,0.97022,0
47.34292492,0.97108752,0.96976048,0.97168622,0.96950445,0.97073926,0.97065196,0.97041,58.26086957,0.9703,0.9701,0
57.21126582,0.97099572,0.96980028,0.97165894,0.96950706,0.97073552,0.97064797,0.96983,71.12068966,0.97055,0.9703,1
58.94252529,0.97092328,0.96983472,0.97162491,0.96951642,0.97073283,0.97064608,0.9698464,80.16877637,0.9706,0.97066,1
42.63927095,0.97084306,0.96984494,0.97159768,0.96949232,0.97072189,0.97062781,0.96987894,72.05240175,0.97018,0.97066,0
53.63223768,0.97079134,0.96986766,0.97156433,0.96949834,0.97071749,0.97062279,0.96991019,67.13615023,0.9705,0.97016,1
45.37743812,0.97071348,0.96988952,0.97152545,0.96948922,0.97070784,0.97060739,0.96994018,43.97905759,0.97023,0.97043,1
40.68134033,0.97064329,0.96986071,0.97145698,0.96943902,0.97068204,0.97056453,0.97066,17.08542714,0.97005,0.97005,1
34.84894252,0.97066199,0.96982701,0.97143405,0.96938662,0.97066497,0.97053533,0.9706458,8.03571429,0.96982,0.97005,1
18.99648134,0.97097604,0.96934396,0.97170412,0.96896521,0.97062468,0.97046061,0.97061277,8.42105263,0.96863,0.96985,0
24.81629257,0.97105627,0.96908873,0.97181685,0.96870982,0.97058874,0.97039588,0.9704806,11.61048689,0.96881,0.96858,1
24.16522345,0.97110463,0.96886637,0.97187461,0.96849739,0.97055233,0.97033134,0.97035637,14.22222222,0.96875,0.96881,1
21.42500185,0.97119695,0.96861205,0.97196397,0.96824203,0.97051149,0.97025913,0.97023958,12.14814815,0.96849,0.96875,0
29.70294461,0.97122965,0.96845235,0.97198105,0.96808161,0.97047622,0.97019916,0.97012981,11.0612855,0.96873,0.96847,1
26.09474607,0.97126765,0.96825035,0.97203279,0.96787387,0.97043609,0.97013057,0.97002662,7.14285714,0.96845,0.96872,0
34.98037016,0.97123502,0.96812898,0.97201086,0.96775848,0.97040231,0.97007565,0.96989489,11.93548387,0.96873,0.96855,1
33.99505732,0.97121418,0.96800982,0.97199172,0.96764295,0.97036801,0.97002052,0.9697737,12.28373702,0.96867,0.96873,1
32.78306839,0.97117707,0.96789393,0.97200194,0.96751273,0.970333,0.96996482,0.9696622,16.19585687,0.9686,0.96867,1
30.83934194,0.97111924,0.96777876,0.97204993,0.96736607,0.9702965,0.96990698,0.96955963,12.62729124,0.96849,0.96861,1
17.6032474,0.97116439,0.96742361,0.97226847,0.96694286,0.97023617,0.96980278,0.96946526,7.82778865,0.96725,0.96847,1
15.49190587,0.97120405,0.96704395,0.97246352,0.96650381,0.97017011,0.96968895,0.96923673,4.50606586,0.9669,0.96727,0
17.71256421,0.97111749,0.96677251,0.97258307,0.9661496,0.97010674,0.96958232,0.96894672,5.09745127,0.96697,0.9669,1
15.72081672,0.97099629,0.96650071,0.97275084,0.96575249,0.97003869,0.96946812,0.96864338,4.82093664,0.96667,0.96698,0
19.45680616,0.97088114,0.96627586,0.97285988,0.96542879,0.96997416,0.9693627,0.96831484,7.86369594,0.96678,0.96668,1
18.53258918,0.97065537,0.96611863,0.97293632,0.96512435,0.96990873,0.9692571,0.96797917,7.91457286,0.96667,0.96671,0
20.88078651,0.97017893,0.96591207,0.97294621,0.96465512,0.96978389,0.96906238,0.96747821,9.82142857,0.96671,0.96671,1
18.49861267,0.96989361,0.96584139,0.97293664,0.96442202,0.96971866,0.9689615,0.96729314,7.78364116,0.96649,0.96671,0
37.46829483,0.96957383,0.96588017,0.97283209,0.96431258,0.96966502,0.96888497,0.96714137,12.42774566,0.96701,0.96648,0
40.17934709,0.96946789,0.96583311,0.97267615,0.96425185,0.96961423,0.96881497,0.96645,22.89377289,0.9671,0.96702,1
39.5365591,0.96931596,0.96581104,0.97250478,0.96420789,0.96956385,0.96874654,0.9664636,48.03149606,0.96707,0.9671,1
32.51435043,0.96916257,0.96576043,0.97228192,0.96417474,0.96950734,0.96866668,0.96649386,60.23622047,0.96671,0.96709,0
42.69284819,0.96883154,0.96577546,0.97174752,0.96426114,0.9694102,0.96854083,0.96655079,60.96491228,0.96703,0.96703,1
39.62036744,0.96866841,0.96578359,0.97140275,0.96436592,0.96936049,0.96847648,0.96657755,68.88888889,0.9669,0.96702,0
41.79533245,0.96840673,0.96586827,0.97107351,0.96447715,0.96931296,0.96841701,0.96660325,65.31531532,0.96696,0.9669,0
53.17950739,0.96813286,0.96600714,0.97073612,0.96463254,0.96927349,0.96837399,0.96662792,74.35897436,0.96732,0.96692,0
72.20610686,0.96808015,0.96604385,0.97041991,0.96484142,0.96925699,0.96837658,0.96667065,89.13043478,0.96844,0.96733,0
73.80969039,0.96811373,0.96602027,0.97015928,0.96502005,0.96924378,0.96838495,0.96682179,94.6,0.96859,0.96846,0
74.25529672,0.9683844,0.9658876,0.97015928,0.96502005,0.96923162,0.96839456,0.96701162,94.49838188,0.96863,0.96861,0
75.54267137,0.9686521,0.9658039,0.97014723,0.96502744,0.96922189,0.96840811,0.96718245,95.04,0.96874,0.96863,0
83.3680811,0.96913036,0.96559464,0.97034311,0.96489222,0.96923057,0.9684572,0.96738016,96.28099174,0.96966,0.96873,1
75.67036422,0.96944455,0.96555345,0.97050185,0.96479415,0.96923392,0.96849417,0.96771194,93.48894349,0.9694,0.96965,0
78.03928995,0.96977444,0.96551256,0.97068116,0.9646775,0.96924256,0.96854028,0.96799727,94.16386083,0.96967,0.96937,0
78.21604479,0.97005233,0.96553667,0.97088772,0.96455361,0.96925142,0.96858537,0.96824265,92.92134831,0.96969,0.96966,1
74.18564085,0.97026533,0.96560667,0.97102641,0.96447093,0.96925772,0.96862398,0.96850622,93.3481153,0.96957,0.96969,0
74.67500634,0.97044775,0.96571425,0.97117403,0.96438597,0.9692647,0.96866265,0.96872763,90.76212471,0.96961,0.96957,0
78.75314253,0.97063992,0.96587008,0.97139467,0.96425666,0.96927867,0.96871392,0.96891361,89.32432432,0.96997,0.96964,0
82.16386742,0.97090072,0.96594328,0.97169325,0.96408208,0.96929988,0.96877808,0.96913796,88.78787879,0.97035,0.96997,1
79.88592659,0.97110947,0.96605353,0.97198893,0.96398907,0.96931949,0.96883737,0.96943437,85.8974359,0.97029,0.97035,1
75.93840677,0.97125818,0.96621682,0.97222041,0.96397693,0.96933673,0.96889041,0.96968949,81.41321045,0.97019,0.97027,1
57.15312545,0.97123595,0.96678605,0.97241295,0.96415572,0.96934724,0.96894535,0.970688,43.71134021,0.9696,0.9696,0
59.30789237,0.97119125,0.96709775,0.9724905,0.96427283,0.96935423,0.96897495,0.97063928,19.90049751,0.9697,0.96961,0
61.48682116,0.97107373,0.96750527,0.97254914,0.96442286,0.96936306,0.9690073,0.97059251,21.70542636,0.9698,0.9697,1
57.66566022,0.97085977,0.96799223,0.97257713,0.96459154,0.96936953,0.96903408,0.97054761,20.96774194,0.96969,0.9698,0
59.46892416,0.97061168,0.96848432,0.97258601,0.96478599,0.96937726,0.96906254,0.9705045,22.58064516,0.96976,0.96971,0
60.81033719,0.97055504,0.96867796,0.97254262,0.96505071,0.96938583,0.96909185,0.97046312,22.84946237,0.96981,0.96977,1
56.20634148,0.9704839,0.9688601,0.97252597,0.9652467,0.96939205,0.9691157,0.9704234,35.29411765,0.9697,0.96981,1
51.42778824,0.97037882,0.96906018,0.97248646,0.96545154,0.96939577,0.96913391,0.9703242,42.10526316,0.96958,0.96972,0
52.56209149,0.97025049,0.96927551,0.97242255,0.96568478,0.96940002,0.96915258,0.97023094,50,0.96961,0.96958,1
49.52607244,0.9702523,0.9692617,0.97226127,0.96603473,0.96940279,0.96916777,0.97014329,55.25114155,0.96954,0.96959,0
51.33316112,0.97024116,0.96929084,0.97212049,0.96634551,0.9694063,0.96918394,0.97006089,64.02116402,0.96958,0.96953,0
62.6238555,0.97025199,0.96930101,0.97195973,0.96669627,0.96941568,0.96921124,0.96998344,77.29885057,0.96988,0.96957,1
58.54885931,0.9702559,0.9693081,0.97169186,0.96715747,0.96942329,0.96923433,0.96991063,84.77011494,0.9698,0.96985,0
60.70623054,0.97026123,0.96933177,0.97133532,0.96770734,0.96943194,0.96925886,0.96877,92.81609195,0.96986,0.9698,1
58.42561059,0.97026382,0.96935018,0.9709467,0.96826263,0.96943962,0.96928087,0.9687932,91.09195402,0.96982,0.96987,1
54.40192108,0.97024715,0.96934485,0.97082447,0.96847219,0.96944577,0.96929926,0.96881594,89.65517241,0.96975,0.96979,1
49.47367521,0.97013712,0.96938588,0.97070178,0.96866622,0.96945001,0.96931341,0.96883822,81.08108108,0.96966,0.96976,0
55.51807232,0.97002357,0.96944843,0.97055428,0.96889038,0.96945654,0.96933171,0.96886005,75.40983607,0.96978,0.96967,0
58.75598776,0.96992616,0.96951184,0.970388,0.96913067,0.96946433,0.96935203,0.96888145,70.87912088,0.96985,0.96981,0
62.68482779,0.96995735,0.96951365,0.97040212,0.96913521,0.96947375,0.96937509,0.96892459,83.72093023,0.96994,0.96985,0
68.96671486,0.97002745,0.96949455,0.97041715,0.96916751,0.96948635,0.96940391,0.96896601,91.11111111,0.97011,0.96995,1
68.96671486,0.97008635,0.96947665,0.97045062,0.96916338,0.9694987,0.9694316,0.96903645,95.95959596,0.97011,0.97012,0
69.3508458,0.97013626,0.96945874,0.97048291,0.96915976,0.969511,0.9694586,0.96910266,93.2735426,0.97012,0.97009,0
69.77178232,0.97018367,0.96945533,0.97050647,0.96917353,0.96952326,0.96948493,0.96919125,91.30434783,0.97013,0.97012,1
55.68348913,0.97021545,0.96946355,0.97051214,0.96919386,0.96954136,0.96952336,0.96934773,77.6371308,0.96997,0.96997,0
65.81891039,0.97025731,0.96946769,0.97046979,0.96922355,0.96955361,0.96954832,0.96941671,76.63551402,0.97016,0.97001,1
64.08330861,0.9702806,0.9695004,0.97043741,0.96924593,0.96956522,0.96957153,0.96948017,79.88826816,0.97014,0.97017,1
64.08330861,0.97029921,0.96953479,0.97042752,0.96925248,0.9695766,0.96959382,0.96953856,84.24657534,0.97014,0.97015,0
65.79560002,0.97030416,0.96959284,0.9704577,0.96925963,0.96958836,0.96961641,0.9696097,79.36507937,0.97017,0.97015,1
60.3968078,0.97029534,0.96965566,0.97047312,0.96927888,0.96959888,0.96963616,0.96967373,72.17391304,0.97012,0.97018,1
56.2433175,0.97030528,0.96966572,0.97048725,0.96929008,0.96960841,0.96965357,0.96973136,62.74509804,0.97008,0.97009,0
60.10178801,0.97031579,0.96968821,0.97050985,0.96928948,0.96961874,0.96967225,0.96978322,57.57575758,0.97013,0.97012,1
55.68269113,0.97032245,0.96970455,0.97051997,0.96930603,0.96962807,0.96968863,0.9698299,54.54545455,0.97009,0.97013,0
62.63658063,0.97033516,0.96972784,0.97054426,0.96930974,0.969639,0.9697079,0.96987191,63.91752577,0.97018,0.9701,1
56.04142785,0.97032669,0.96977331,0.97055952,0.96931515,0.96964852,0.96972406,0.96990972,61.70212766,0.97012,0.97018,0
57.71118608,0.9702872,0.9698608,0.97056893,0.96933507,0.96965826,0.96974037,0.96994375,61.29032258,0.97014,0.97011,1
39.25765225,0.97026188,0.96990012,0.97054492,0.96938175,0.96966344,0.96974742,0.9703,35.57692308,0.96992,0.97019,1
34.7164145,0.97026396,0.96989704,0.97052311,0.96941889,0.96966694,0.96975105,0.9703,21875,0.96984,0.96993,0
56.12708263,0.97026376,0.96991724,0.97049504,0.96948696,0.9696763,0.9697663,0.9702784,33.33333333,0.97014,0.96984,0
59.60473369,0.97027633,0.96991467,0.97047439,0.96954961,0.96968687,0.9697837,0.96976,56.17283951,0.97021,0.97016,1
54.72467337,0.97027878,0.96991522,0.97048199,0.96955935,0.96969584,0.96979767,0.9697706,74.69135802,0.97014,0.97017,1
54.72467337,0.97028049,0.96991551,0.97048069,0.96958331,0.96970464,0.9698111,0.96978099,74.69135802,0.97014,0.97016,1
43.72195619,0.97028005,0.96989995,0.97047553,0.9695958,0.96970989,0.96981733,0.96979117,59.87654321,0.96997,0.97014,1
42.04375834,0.97028439,0.96988961,0.97046643,0.9696129,0.96971445,0.96982214,0.97029,48.79518072,0.96994,0.96996,0
57.38024287,0.97029259,0.96990341,0.97045658,0.96965209,0.96972387,0.96983657,0.9702786,52.94117647,0.97019,0.96992,1
44.21689471,0.97029097,0.96988303,0.9704076,0.96971973,0.96972815,0.96984062,0.97026743,52.60115607,0.96994,0.97019,0
57.74073735,0.97030752,0.96987748,0.97039926,0.9697594,0.96973848,0.96985668,0.96972,70.93023256,0.97025,0.96996,0
