open,high,low,close,at,from,to,volume,color
1.088395,1.088415,1.088055,1.088145,,1586255700,,803,0.0
1.08814,1.08852,1.08803,1.088385,,1586256000,,813,1.0
1.088395,1.088935,1.0882,1.08891,,1586256300,,836,1.0
1.0889,1.08892,1.088045,1.08813,,1586256600,,880,0.0
1.088135,1.08832,1.087685,1.08782,,1586256900,,915,0.0
1.087815,1.087815,1.087475,1.087475,,1586257200,,844,0.0
1.08748,1.087815,1.087475,1.08778,,1586257500,,790,1.0
1.087775,1.08804,1.087315,1.087375,,1586257800,,924,0.0
1.08738,1.08746,1.087085,1.08714,,1586258100,,818,0.0
1.087135,1.087235,1.086265,1.086585,,1586258400,,939,0.0
1.08658,1.087175,1.08657,1.086595,,1586258700,,931,1.0
1.086595,1.086595,1.086055,1.086475,,1586259000,,923,0.0
1.08649,1.086735,1.086045,1.086415,,1586259300,,979,0.0
1.086405,1.086925,1.086175,1.08691,,1586259600,,892,1.0
1.086915,1.08739,1.086695,1.08721,,1586259900,,875,1.0
1.087205,1.08821,1.087195,1.087785,,1586260200,,901,1.0
1.0878,1.08794,1.087705,1.087755,,1586260500,,849,0.0
1.087765,1.08792,1.087525,1.08785,,1586260800,,899,1.0
1.08787,1.08802,1.087375,1.087995,,1586261100,,872,1.0
1.08799,1.08866,1.087985,1.088475,,1586261400,,933,1.0
1.08848,1.089705,1.088465,1.08952,,1586261700,,988,1.0
1.0896,1.090535,1.0896,1.090485,,1586262000,,1018,1.0
1.090505,1.091565,1.090345,1.09103,,1586262300,,1025,1.0
1.091045,1.09107,1.090335,1.09037,,1586262600,,944,0.0
1.090365,1.09098,1.090145,1.09098,,1586262900,,928,1.0
1.090975,1.091485,1.0908,1.090985,,1586263200,,907,1.0
1.09098,1.09142,1.090555,1.09139,,1586263500,,874,1.0
1.091385,1.09175,1.09078,1.090805,,1586263800,,987,0.0
1.090785,1.090975,1.090265,1.09049,,1586264100,,915,0.0
1.090485,1.090995,1.09016,1.09069,,1586264400,,970,1.0
1.090695,1.09098,1.08996,1.090365,,1586264700,,917,0.0
1.09037,1.09063,1.089955,1.090095,,1586265000,,917,0.0
1.09011,1.090355,1.08988,1.09033,,1586265300,,910,1.0
1.090335,1.09142,1.09029,1.091135,,1586265600,,896,1.0
1.09113,1.09149,1.09076,1.09144,,1586265900,,890,1.0
1.091445,1.091475,1.09025,1.090695,,1586266200,,1012,0.0
1.0907,1.09084,1.090285,1.09058,,1586266500,,1009,0.0
1.090575,1.091435,1.09029,1.09143,,1586266800,,1029,1.0
1.091415,1.09172,1.091015,1.091265,,1586267100,,1023,0.0
1.09126,1.091475,1.090645,1.0911,,1586267400,,1056,0.0
1.09111,1.091655,1.09098,1.091565,,1586267700,,1009,1.0
1.091555,1.091555,1.09103,1.091365,,1586268000,,1009,0.0
1.09138,1.09152,1.090975,1.09109,,1586268300,,1002,0.0
1.09106,1.09174,1.090925,1.091275,,1586268600,,922,1.0
1.091275,1.092685,1.091195,1.09171,,1586268900,,1019,1.0
1.091715,1.092015,1.091025,1.091025,,1586269200,,1053,0.0
1.09101,1.091375,1.090525,1.09053,,1586269500,,1029,0.0
1.09054,1.090895,1.09031,1.090805,,1586269800,,1026,1.0
1.0908,1.091125,1.09021,1.090525,,1586270100,,1010,0.0
1.090515,1.090735,1.090325,1.09045,,1586270400,,989,0.0
1.090445,1.090605,1.090185,1.090225,,1586270700,,936,0.0
1.09023,1.090345,1.08939,1.08941,,1586271000,,1021,0.0
1.0894,1.089465,1.088085,1.088325,,1586271300,,1126,0.0
1.088395,1.08845,1.08763,1.088185,,1586271600,,1168,0.0
1.08819,1.088875,1.08811,1.08815,,1586271900,,998,0.0
1.088145,1.088925,1.08811,1.088815,,1586272200,,891,1.0
1.088815,1.089355,1.088785,1.08928,,1586272500,,1002,1.0
1.089295,1.089425,1.08858,1.08904,,1586272800,,936,0.0
1.089035,1.089035,1.08841,1.08859,,1586273100,,879,0.0
1.088595,1.0886,1.088075,1.08827,,1586273400,,966,0.0
1.08826,1.089025,1.088255,1.088895,,1586273700,,910,1.0
1.088885,1.08966,1.08888,1.08961,,1586274000,,883,1.0
1.0896,1.08978,1.088885,1.089435,,1586274300,,996,0.0
1.08944,1.089575,1.08864,1.088685,,1586274600,,927,0.0
1.08868,1.08904,1.08858,1.088605,,1586274900,,947,0.0
1.08859,1.089015,1.088315,1.08878,,1586275200,,937,1.0
1.08879,1.089735,1.088765,1.089495,,1586275500,,919,1.0
1.08949,1.089565,1.08896,1.089035,,1586275800,,909,0.0
1.089045,1.089545,1.088995,1.089495,,1586276100,,880,1.0
1.0895,1.08995,1.08948,1.089775,,1586276400,,931,1.0
1.08979,1.09036,1.089535,1.090295,,1586276700,,959,1.0
1.09029,1.090985,1.090085,1.090185,,1586277000,,1002,0.0
1.09018,1.090265,1.089875,1.08991,,1586277300,,885,0.0
1.089905,1.09005,1.089715,1.08995,,1586277600,,822,1.0
1.089955,1.09053,1.089835,1.090415,,1586277900,,907,1.0
1.090425,1.09045,1.08968,1.089685,,1586278200,,884,0.0
1.089695,1.089895,1.089405,1.08965,,1586278500,,947,0.0
1.08964,1.090015,1.089505,1.08959,,1586278800,,908,0.0
1.089605,1.08996,1.08956,1.089795,,1586279100,,889,1.0
1.0898,1.089935,1.089455,1.089645,,1586279400,,909,0.0
1.089655,1.089765,1.08941,1.089585,,1586279700,,830,0.0
1.089575,1.0896,1.08907,1.08922,,1586280000,,847,0.0
1.08921,1.08947,1.08903,1.089325,,1586280300,,838,1.0
1.089335,1.089335,1.08895,1.08902,,1586280600,,878,0.0
1.089015,1.089585,1.088975,1.089425,,1586280900,,813,1.0
1.08944,1.089495,1.088905,1.08904,,1586281200,,848,0.0
1.089035,1.089275,1.08891,1.089275,,1586281500,,752,1.0
1.08927,1.08974,1.089265,1.08972,,1586281800,,808,1.0
1.089725,1.090455,1.08971,1.090395,,1586282100,,833,1.0
1.090385,1.090845,1.090335,1.090775,,1586282400,,896,1.0
1.09078,1.091005,1.09059,1.09066,,1586282700,,952,0.0
1.090655,1.09097,1.090495,1.090845,,1586283000,,850,1.0
1.09084,1.09092,1.09015,1.090195,,1586283300,,933,0.0
1.0902,1.090565,1.0902,1.090345,,1586283600,,864,1.0
1.09036,1.090625,1.0902,1.09022,,1586283900,,822,0.0
1.090235,1.09047,1.090195,1.090295,,1586284200,,845,1.0
1.090305,1.09095,1.09029,1.09057,,1586284500,,848,1.0
1.09056,1.090695,1.090195,1.09027,,1586284800,,869,0.0
1.090275,1.09079,1.090275,1.090495,,1586285100,,879,1.0
1.09052,1.09061,1.09019,1.09033,,1586285400,,915,0.0
1.09034,1.090795,1.09032,1.090365,,1586285700,,834,1.0
1.090325,1.090965,1.090225,1.09042,,1586286000,,888,1.0
1.0904,1.09071,1.090395,1.090525,,1586286300,,818,1.0
1.09052,1.090835,1.09051,1.090585,,1586286600,,771,1.0
1.090605,1.090805,1.090385,1.090385,,1586286900,,828,0.0
1.09039,1.09068,1.09037,1.09047,,1586287200,,770,1.0
1.090465,1.09071,1.09038,1.09039,,1586287500,,810,0.0
1.090385,1.090595,1.090335,1.090485,,1586287800,,816,1.0
1.09048,1.090515,1.09031,1.090405,,1586288100,,727,0.0
1.09041,1.090425,1.090135,1.09027,,1586288400,,711,0.0
1.090275,1.09041,1.090175,1.09037,,1586288700,,775,1.0
1.090375,1.090705,1.090335,1.090515,,1586289000,,789,1.0
1.090525,1.090575,1.09027,1.090485,,1586289300,,875,0.0
1.09048,1.090485,1.09013,1.09013,,1586289600,,754,0.0
1.090135,1.090195,1.08967,1.089745,,1586289900,,726,0.0
1.08975,1.08984,1.08965,1.08973,,1586290200,,722,0.0
1.089735,1.089825,1.089635,1.089665,,1586290500,,589,0.0
1.08968,1.08979,1.089665,1.08977,,1586290800,,606,1.0
1.08978,1.089795,1.089495,1.089505,,1586291100,,630,0.0
1.089515,1.089755,1.089505,1.08953,,1586291400,,659,1.0
1.089525,1.08955,1.089325,1.089415,,1586291700,,673,0.0
1.089405,1.08958,1.08939,1.08945,,1586292000,,681,1.0
1.089455,1.08963,1.08917,1.089215,,1586292300,,730,0.0
1.0892,1.089315,1.08894,1.08909,,1586292600,,839,0.0
1.089085,1.089295,1.089085,1.089165,,1586292900,,749,1.0
1.08917,1.089435,1.08891,1.089195,,1586293200,,289,1.0
1.089165,1.08962,1.089115,1.08945,,1586293500,,410,1.0
1.089445,1.08958,1.089325,1.08942,,1586293800,,344,0.0
1.089385,1.08949,1.08929,1.089405,,1586294100,,321,1.0
1.089425,1.089565,1.089195,1.089255,,1586294400,,325,0.0
1.089275,1.08936,1.08917,1.0892,,1586294700,,270,0.0
1.0892,1.08934,1.08905,1.0893,,1586295000,,478,1.0
1.089245,1.08952,1.08919,1.08948,,1586295300,,496,1.0
1.0895,1.0895,1.089195,1.08931,,1586295600,,385,0.0
1.08922,1.089365,1.08891,1.089115,,1586295900,,526,0.0
1.089035,1.089205,1.088925,1.08908,,1586296200,,369,1.0
1.08908,1.089235,1.08898,1.08913,,1586296500,,380,1.0
1.0891,1.089585,1.089035,1.08943,,1586296800,,811,1.0
1.08944,1.089475,1.08923,1.0894,,1586297100,,738,0.0
1.089415,1.08943,1.089145,1.089235,,1586297400,,764,0.0
1.08923,1.089465,1.08923,1.08929,,1586297700,,736,1.0
1.08931,1.08953,1.089185,1.08934,,1586298000,,708,1.0
1.08935,1.089495,1.08931,1.089375,,1586298300,,718,1.0
1.08938,1.08948,1.08931,1.08944,,1586298600,,636,1.0
1.08942,1.08947,1.089195,1.089345,,1586298900,,768,0.0
1.08934,1.08938,1.08917,1.08928,,1586299200,,769,0.0
1.08928,1.08965,1.08923,1.089435,,1586299500,,832,1.0
1.089415,1.08947,1.089175,1.089175,,1586299800,,630,0.0
1.089185,1.08928,1.08911,1.08924,,1586300100,,583,1.0
1.08923,1.0896,1.08916,1.089565,,1586300400,,744,1.0
1.089555,1.089795,1.08953,1.089675,,1586300700,,633,1.0
1.089665,1.08968,1.0895,1.08965,,1586301000,,676,0.0
1.08966,1.08975,1.089495,1.08975,,1586301300,,748,1.0
1.089745,1.08992,1.089715,1.089795,,1586301600,,611,1.0
1.089785,1.090035,1.08974,1.09002,,1586301900,,535,1.0
1.090015,1.09005,1.089895,1.09003,,1586302200,,614,1.0
1.09004,1.09022,1.08995,1.09,,1586302500,,646,0.0
1.090005,1.09006,1.089775,1.090025,,1586302800,,718,1.0
1.09003,1.090075,1.08982,1.089825,,1586303100,,612,0.0
1.089845,1.08987,1.089165,1.08951,,1586303400,,835,0.0
1.08953,1.08959,1.089355,1.089355,,1586303700,,739,0.0
1.08936,1.089695,1.089215,1.08948,,1586304000,,929,1.0
1.089465,1.089515,1.08935,1.089465,,1586304300,,810,0.0
1.08946,1.08963,1.08936,1.089445,,1586304600,,905,0.0
1.08945,1.089495,1.088955,1.088955,,1586304900,,950,0.0
1.088945,1.08907,1.08847,1.08848,,1586305200,,948,0.0
1.088475,1.0888,1.088415,1.088605,,1586305500,,958,1.0
1.088585,1.08863,1.0876,1.087855,,1586305800,,1034,0.0
1.087835,1.08787,1.0873,1.087305,,1586306100,,979,0.0
1.0873,1.08773,1.08714,1.08759,,1586306400,,972,1.0
1.087575,1.087925,1.087465,1.087775,,1586306700,,916,1.0
1.087785,1.087785,1.086745,1.0868,,1586307000,,1006,0.0
1.08677,1.08731,1.08671,1.086785,,1586307300,,944,1.0
1.08679,1.08743,1.08675,1.08721,,1586307600,,913,1.0
1.0872,1.087505,1.087015,1.087425,,1586307900,,885,1.0
1.08743,1.08756,1.087245,1.08728,,1586308200,,863,0.0
1.08729,1.087825,1.08728,1.087735,,1586308500,,895,1.0
1.08774,1.087955,1.087645,1.08776,,1586308800,,748,1.0
1.08774,1.08787,1.087455,1.087605,,1586309100,,896,0.0
1.087615,1.087795,1.0872,1.08738,,1586309400,,769,0.0
1.087375,1.08745,1.0872,1.087285,,1586309700,,693,0.0
1.08729,1.087335,1.08706,1.087095,,1586310000,,701,0.0
1.08709,1.087425,1.08709,1.087425,,1586310300,,772,1.0
1.08742,1.087445,1.08706,1.087065,,1586310600,,787,0.0
1.08706,1.08717,1.086995,1.08711,,1586310900,,789,1.0
1.08712,1.087125,1.08696,1.087085,,1586311200,,798,0.0
1.0871,1.087535,1.08704,1.087495,,1586311500,,838,1.0
1.0875,1.087625,1.087365,1.087385,,1586311800,,686,0.0
1.08737,1.08749,1.08703,1.08707,,1586312100,,766,0.0
1.08706,1.087095,1.08655,1.08695,,1586312400,,811,0.0
1.08694,1.087095,1.08683,1.08697,,1586312700,,809,1.0
1.086965,1.087405,1.08695,1.08728,,1586313000,,837,1.0
1.087295,1.08745,1.08726,1.08729,,1586313300,,774,0.0
1.087295,1.087395,1.08715,1.087165,,1586313600,,665,0.0
1.087175,1.08727,1.087065,1.087195,,1586313900,,755,1.0
1.087205,1.087205,1.08662,1.0867,,1586314200,,781,0.0
1.08669,1.086735,1.08642,1.086455,,1586314500,,822,0.0
1.086475,1.08652,1.08626,1.08632,,1586314800,,808,0.0
1.0863,1.086665,1.086235,1.08643,,1586315100,,851,1.0
1.086425,1.086745,1.08637,1.08639,,1586315400,,759,0.0
1.086385,1.08653,1.08633,1.086515,,1586315700,,740,1.0
1.086515,1.086755,1.086415,1.086445,,1586316000,,760,0.0
1.086445,1.086645,1.08639,1.086615,,1586316300,,697,1.0
1.086625,1.086765,1.08649,1.086635,,1586316600,,738,1.0
1.08663,1.086705,1.08626,1.08629,,1586316900,,738,0.0
1.0863,1.086315,1.086085,1.0861,,1586317200,,727,0.0
1.086105,1.086335,1.086075,1.086175,,1586317500,,800,1.0
1.08616,1.086195,1.08602,1.086155,,1586317800,,701,0.0
1.08616,1.08616,1.085885,1.085965,,1586318100,,708,0.0
1.08597,1.08652,1.085965,1.086405,,1586318400,,777,1.0
1.086415,1.08652,1.086255,1.086325,,1586318700,,743,0.0
1.086315,1.086595,1.08628,1.08652,,1586319000,,721,1.0
1.086515,1.086925,1.086495,1.086815,,1586319300,,816,1.0
1.08682,1.086955,1.08665,1.086865,,1586319600,,676,1.0
1.086875,1.087155,1.08682,1.08714,,1586319900,,749,1.0
1.087135,1.087135,1.0866,1.086645,,1586320200,,746,0.0
1.086625,1.08694,1.08659,1.086855,,1586320500,,663,1.0
1.08686,1.08693,1.086775,1.086885,,1586320800,,646,1.0
1.08689,1.0869,1.08652,1.086575,,1586321100,,708,0.0
1.08657,1.08674,1.086565,1.08673,,1586321400,,747,1.0
1.086735,1.087025,1.086655,1.08675,,1586321700,,815,1.0
1.086755,1.086775,1.08649,1.08663,,1586322000,,736,0.0
1.086625,1.08703,1.086615,1.086845,,1586322300,,686,1.0
1.086825,1.086865,1.08658,1.086735,,1586322600,,678,0.0
1.08673,1.087215,1.08673,1.08721,,1586322900,,711,1.0
1.08722,1.08745,1.08697,1.087125,,1586323200,,763,0.0
1.08712,1.08724,1.087045,1.08714,,1586323500,,677,1.0
1.08715,1.08772,1.087105,1.08724,,1586323800,,786,1.0
1.087245,1.087525,1.087095,1.08729,,1586324100,,760,1.0
1.087295,1.087615,1.086945,1.08761,,1586324400,,744,1.0
1.087595,1.08804,1.08756,1.08793,,1586324700,,792,1.0
1.087935,1.08852,1.08781,1.08847,,1586325000,,748,1.0
1.088465,1.088805,1.08811,1.08828,,1586325300,,877,0.0
1.08823,1.08827,1.083835,1.08425,,1586325600,,1219,0.0
1.08426,1.085445,1.084215,1.085105,,1586325900,,1200,1.0
1.08511,1.085375,1.08449,1.0845,,1586326200,,1054,0.0
1.084495,1.08473,1.083495,1.083495,,1586326500,,984,0.0
1.0835,1.08382,1.08301,1.083245,,1586326800,,957,0.0
1.083255,1.084055,1.083095,1.083945,,1586327100,,957,1.0
1.08392,1.0847,1.083765,1.08423,,1586327400,,883,1.0
1.084225,1.08453,1.083955,1.08399,,1586327700,,943,0.0
1.08398,1.08485,1.0839,1.084655,,1586328000,,900,1.0
1.08465,1.08538,1.084565,1.08527,,1586328300,,898,1.0
1.08526,1.0857,1.085085,1.08556,,1586328600,,941,1.0
1.08556,1.085775,1.085145,1.085695,,1586328900,,918,1.0
1.085705,1.08657,1.08538,1.08641,,1586329200,,1049,1.0
1.086405,1.08655,1.08572,1.08587,,1586329500,,1047,0.0
1.085875,1.086055,1.08545,1.086025,,1586329800,,924,1.0
1.08602,1.08617,1.085315,1.08544,,1586330100,,950,0.0
1.085445,1.085525,1.084535,1.085025,,1586330400,,925,0.0
1.085015,1.085155,1.08463,1.08493,,1586330700,,952,0.0
1.08496,1.085365,1.08486,1.08517,,1586331000,,890,1.0
1.085175,1.085455,1.085025,1.085045,,1586331300,,966,0.0
1.08504,1.08556,1.084725,1.08553,,1586331600,,897,1.0
1.085535,1.08561,1.08508,1.08519,,1586331900,,914,0.0
1.085185,1.08607,1.08518,1.08589,,1586332200,,853,1.0
1.085895,1.0863,1.085815,1.08606,,1586332500,,985,1.0
1.086065,1.08625,1.08541,1.085905,,1586332800,,951,0.0
1.08591,1.08612,1.085665,1.08597,,1586333100,,828,1.0
1.085965,1.085965,1.085225,1.085335,,1586333400,,936,0.0
1.08533,1.08568,1.084985,1.085235,,1586333700,,863,0.0
1.08524,1.08549,1.084995,1.08543,,1586334000,,875,1.0
1.085425,1.08556,1.08519,1.085425,,1586334300,,852,0.0
1.085415,1.08552,1.08515,1.08552,,1586334600,,828,1.0
1.085525,1.08556,1.084755,1.084815,,1586334900,,785,0.0
1.084805,1.085655,1.08458,1.0855,,1586335200,,956,1.0
1.085495,1.08553,1.085175,1.08544,,1586335500,,811,0.0
1.085455,1.085615,1.085275,1.085315,,1586335800,,792,0.0
1.08532,1.08553,1.08509,1.08521,,1586336100,,948,0.0
1.085265,1.086835,1.085265,1.086725,,1586336400,,1018,1.0
1.0868,1.087105,1.086665,1.086915,,1586336700,,989,1.0
1.08692,1.086975,1.086495,1.08662,,1586337000,,896,0.0
1.08662,1.086785,1.086355,1.086755,,1586337300,,862,1.0
1.08674,1.087075,1.0867,1.086915,,1586337600,,903,1.0
1.08691,1.08734,1.08655,1.08729,,1586337900,,904,1.0
1.087285,1.087395,1.086655,1.086805,,1586338200,,917,0.0
1.08681,1.087365,1.08665,1.08707,,1586338500,,838,1.0
1.08708,1.08722,1.08661,1.086665,,1586338800,,860,0.0
1.086655,1.087215,1.086655,1.086925,,1586339100,,922,1.0
1.08693,1.08701,1.08624,1.08633,,1586339400,,905,0.0
1.08632,1.08652,1.08613,1.08635,,1586339700,,964,1.0
1.086355,1.087265,1.086215,1.08702,,1586340000,,872,1.0
1.087015,1.08726,1.08637,1.08639,,1586340300,,961,0.0
1.086385,1.086625,1.0861,1.08615,,1586340600,,794,0.0
1.08614,1.086635,1.086085,1.08656,,1586340900,,849,1.0
1.086555,1.087025,1.08642,1.08685,,1586341200,,785,1.0
1.086855,1.08716,1.0868,1.087045,,1586341500,,781,1.0
1.08703,1.087835,1.08699,1.08762,,1586341800,,866,1.0
1.087615,1.087815,1.087135,1.08716,,1586342100,,899,0.0
1.087155,1.087375,1.08705,1.087375,,1586342400,,790,1.0
1.08737,1.08768,1.087265,1.08767,,1586342700,,817,1.0
1.087665,1.087955,1.08749,1.087555,,1586343000,,871,0.0
1.08756,1.08756,1.086855,1.08717,,1586343300,,906,0.0
1.08716,1.08717,1.08657,1.08669,,1586343600,,936,0.0
1.086695,1.08723,1.086665,1.086875,,1586343900,,959,1.0
1.086875,1.08754,1.086865,1.08749,,1586344200,,889,1.0
1.08747,1.08753,1.086875,1.08704,,1586344500,,973,0.0
1.08705,1.087565,1.086895,1.087285,,1586344800,,944,1.0
1.08728,1.08771,1.087215,1.08771,,1586345100,,902,1.0
1.087685,1.0877,1.08717,1.087245,,1586345400,,845,0.0
1.08724,1.087265,1.08654,1.086765,,1586345700,,957,0.0
1.08677,1.08678,1.086235,1.086595,,1586346000,,890,0.0
1.08659,1.086625,1.08571,1.08626,,1586346300,,926,0.0
1.086255,1.08681,1.0861,1.08659,,1586346600,,880,1.0
1.08658,1.0872,1.086535,1.086855,,1586346900,,909,1.0
1.08687,1.08711,1.08667,1.087085,,1586347200,,952,1.0
1.087075,1.08728,1.086925,1.08714,,1586347500,,930,1.0
1.087145,1.08734,1.087065,1.087105,,1586347800,,875,0.0
1.08711,1.087455,1.08699,1.08731,,1586348100,,934,1.0
1.087315,1.087735,1.087285,1.087585,,1586348400,,931,1.0
1.08758,1.087655,1.087375,1.08755,,1586348700,,895,0.0
1.087545,1.087715,1.08694,1.08694,,1586349000,,921,0.0
1.08695,1.08727,1.08686,1.08719,,1586349300,,868,1.0
1.087205,1.087565,1.0871,1.08753,,1586349600,,877,1.0
1.087535,1.08848,1.087425,1.088465,,1586349900,,935,1.0
1.088465,1.08848,1.087695,1.087775,,1586350200,,871,0.0
1.08778,1.08793,1.087245,1.08728,,1586350500,,864,0.0
1.087285,1.08768,1.08697,1.087625,,1586350800,,954,1.0
1.08763,1.088155,1.087535,1.087805,,1586351100,,962,1.0
1.08784,1.087925,1.087405,1.08743,,1586351400,,870,0.0
1.087435,1.0882,1.08737,1.08798,,1586351700,,907,1.0
1.08797,1.088555,1.087915,1.088375,,1586352000,,864,1.0
1.08837,1.088755,1.088215,1.08855,,1586352300,,827,1.0
1.088505,1.08875,1.08836,1.088715,,1586352600,,942,1.0
1.088725,1.08877,1.08842,1.088725,,1586352900,,871,0.0
1.088735,1.0888,1.08857,1.08868,,1586353200,,862,0.0
1.088685,1.088805,1.088235,1.08843,,1586353500,,912,0.0
1.088425,1.08873,1.087765,1.088665,,1586353800,,1000,1.0
1.08866,1.0888,1.087865,1.088005,,1586354100,,1040,0.0
1.088015,1.088535,1.087875,1.088415,,1586354400,,935,1.0
1.088415,1.088695,1.08776,1.08821,,1586354700,,922,0.0
1.088215,1.088385,1.087945,1.088175,,1586355000,,896,0.0
1.08817,1.08849,1.088095,1.088235,,1586355300,,929,1.0
1.08823,1.088625,1.08817,1.088255,,1586355600,,892,1.0
1.08827,1.08835,1.087965,1.088295,,1586355900,,905,1.0
1.088305,1.088585,1.088085,1.08832,,1586356200,,884,1.0
1.088325,1.08833,1.087685,1.087715,,1586356500,,918,0.0
1.08771,1.087835,1.08718,1.08741,,1586356800,,925,0.0
1.087425,1.08771,1.087195,1.08771,,1586357100,,963,1.0
1.087705,1.08838,1.086795,1.08685,,1586357400,,985,0.0
1.08684,1.086895,1.08535,1.08638,,1586357700,,1115,0.0
1.086375,1.086675,1.08606,1.086165,,1586358000,,1023,0.0
1.08617,1.086595,1.086095,1.086595,,1586358300,,967,1.0
1.08659,1.08705,1.086465,1.086985,,1586358600,,957,1.0
1.08699,1.08703,1.08664,1.086765,,1586358900,,952,0.0
1.08676,1.087485,1.086715,1.087385,,1586359200,,914,1.0
1.08739,1.08832,1.08708,1.087465,,1586359500,,1043,1.0
1.087475,1.08781,1.087245,1.08747,,1586359800,,1004,0.0
1.08748,1.087935,1.08729,1.087495,,1586360100,,926,1.0
1.0875,1.087595,1.08678,1.087125,,1586360400,,998,0.0
1.08713,1.087155,1.08674,1.087015,,1586360700,,865,0.0
1.08702,1.087045,1.08633,1.08672,,1586361000,,1000,0.0
1.086715,1.086795,1.085925,1.08639,,1586361300,,926,0.0
1.086395,1.08654,1.08616,1.086185,,1586361600,,862,0.0
1.08618,1.08626,1.08548,1.08581,,1586361900,,916,0.0
1.085815,1.086085,1.08537,1.085915,,1586362200,,931,1.0
1.08593,1.085975,1.08517,1.085205,,1586362500,,966,0.0
1.08521,1.08581,1.085155,1.085625,,1586362800,,926,1.0
1.08562,1.085765,1.08523,1.08523,,1586363100,,837,0.0
1.085235,1.085855,1.085095,1.085855,,1586363400,,877,1.0
1.08586,1.08617,1.08576,1.086035,,1586363700,,814,1.0
1.08604,1.086275,1.08576,1.085825,,1586364000,,832,0.0
1.08583,1.08618,1.0858,1.086065,,1586364300,,838,1.0
1.086085,1.08612,1.085675,1.085705,,1586364600,,900,0.0
1.08571,1.086605,1.085705,1.086365,,1586364900,,957,1.0
1.08636,1.08652,1.086095,1.08647,,1586365200,,878,1.0
1.086465,1.086485,1.086095,1.08639,,1586365500,,862,0.0
1.08637,1.086495,1.0862,1.08649,,1586365800,,824,1.0
1.08648,1.08653,1.08623,1.08646,,1586366100,,842,0.0
1.086465,1.086565,1.08607,1.08628,,1586366400,,776,0.0
1.086275,1.086315,1.0861,1.08623,,1586366700,,800,0.0
1.086235,1.086415,1.08616,1.08625,,1586367000,,719,1.0
1.086255,1.086505,1.08618,1.08647,,1586367300,,765,1.0
1.086465,1.08664,1.08645,1.08655,,1586367600,,699,1.0
1.086555,1.086605,1.08633,1.086545,,1586367900,,770,0.0
1.08654,1.08671,1.0864,1.086405,,1586368200,,783,0.0
1.086415,1.08658,1.0862,1.08656,,1586368500,,872,1.0
1.086565,1.08673,1.086105,1.08639,,1586368800,,850,0.0
1.086405,1.086525,1.086125,1.08649,,1586369100,,799,1.0
1.086515,1.086665,1.086395,1.086425,,1586369400,,838,0.0
1.08642,1.08696,1.086375,1.0869,,1586369700,,912,1.0
1.086905,1.086955,1.086715,1.086865,,1586370000,,807,0.0
1.08687,1.08709,1.086845,1.086915,,1586370300,,721,1.0
1.08692,1.08705,1.08676,1.08698,,1586370600,,780,1.0
1.08697,1.08718,1.0869,1.087105,,1586370900,,764,1.0
1.087115,1.08716,1.086815,1.08712,,1586371200,,746,1.0
1.08711,1.08728,1.086895,1.086995,,1586371500,,827,0.0
1.08702,1.087175,1.08669,1.086695,,1586371800,,781,0.0
1.08669,1.086725,1.086125,1.08622,,1586372100,,840,0.0
1.086225,1.08669,1.08621,1.086625,,1586372400,,727,1.0
1.08662,1.08668,1.086385,1.086405,,1586372700,,724,0.0
1.086395,1.08653,1.086055,1.086465,,1586373000,,762,1.0
1.086455,1.08663,1.086375,1.08658,,1586373300,,682,1.0
1.08659,1.08664,1.086395,1.086435,,1586373600,,656,0.0
1.08644,1.08646,1.08611,1.086125,,1586373900,,750,0.0
1.08612,1.08622,1.086015,1.086025,,1586374200,,728,0.0
1.08604,1.08605,1.085295,1.085315,,1586374500,,824,0.0
1.08531,1.08551,1.085285,1.085425,,1586374800,,825,1.0
1.08541,1.085925,1.085365,1.085925,,1586375100,,759,1.0
1.085905,1.086045,1.08547,1.08551,,1586375400,,846,0.0
1.085505,1.08557,1.0852,1.08533,,1586375700,,836,0.0
1.08532,1.08555,1.085235,1.085525,,1586376000,,737,1.0
1.085545,1.085555,1.085415,1.085545,,1586376300,,528,0.0
1.08554,1.085755,1.08549,1.085605,,1586376600,,603,1.0
1.0856,1.08561,1.08528,1.08529,,1586376900,,504,0.0
1.085295,1.08534,1.085145,1.085305,,1586377200,,438,1.0
1.0853,1.085405,1.08525,1.08526,,1586377500,,451,0.0
1.085255,1.085255,1.085025,1.085105,,1586377800,,495,0.0
1.0851,1.08517,1.085025,1.085085,,1586378100,,446,0.0
1.08507,1.08532,1.085065,1.08522,,1586378400,,540,1.0
1.08524,1.08538,1.08513,1.085235,,1586378700,,551,0.0
1.085215,1.085535,1.085195,1.08545,,1586379000,,683,1.0
1.085445,1.08579,1.0854,1.08575,,1586379300,,597,1.0
1.085755,1.08609,1.08533,1.08567,,1586379600,,350,0.0
1.08565,1.08618,1.08561,1.086005,,1586379900,,338,1.0
1.0859,1.086145,1.08564,1.08578,,1586380200,,465,0.0
1.08582,1.08582,1.08548,1.085585,,1586380500,,275,0.0
1.085605,1.08573,1.08548,1.08558,,1586380800,,317,0.0
1.08567,1.08567,1.085475,1.085545,,1586381100,,291,0.0
1.08555,1.085645,1.085475,1.085595,,1586381400,,268,1.0
1.085595,1.0857,1.08548,1.08565,,1586381700,,328,1.0
1.085625,1.085865,1.08558,1.085765,,1586382000,,361,1.0
